ID_interaction;Class_interactions;0;1;2;3;4;5;6;7;8;9
599;1;136620;0;0;0;0;0;0;0;0;0
600;1;263823;0;0;0;0;0;0;0;0;0
601;1;56676;72;14;4;2;4;1;4;1;2
602;1;335653;371;111;27;57;14;1;5;0;6
603;1;72963;120;45;25;0;8;7;0;0;2
604;1;359610;76;42;8;3;5;0;8;0;6
605;1;116397;38;14;6;0;2;0;1;0;2
606;1;235883;65;23;40;9;12;0;0;0;2
607;1;208540;80;19;12;0;4;0;0;0;1
608;1;127074;44;20;2;8;0;7;0;5;2
609;1;175629;107;37;20;4;9;5;0;0;1
610;1;185184;0;0;0;0;0;0;0;0;1
611;1;186124;13;2;1;1;3;0;0;0;1
612;1;339708;228;70;38;5;14;1;1;0;2
613;1;232323;0;0;0;0;0;0;0;0;0
614;1;206341;33;54;0;4;0;0;0;0;3
615;1;60200;0;0;0;0;0;0;0;0;0
616;1;1696;0;3;0;0;0;0;0;0;1
617;1;1327816;494;88;32;51;6;5;0;6;1
618;1;197533;19;2;1;2;1;0;0;0;1
619;1;24774;33;1;0;7;1;0;0;0;4
620;1;268856;102;72;2;18;19;2;0;1;8
621;1;185185;0;0;0;0;0;0;0;0;0
622;1;123737;52;10;1;2;0;1;0;0;1
623;1;640980;259;120;32;23;4;5;0;0;1
624;1;1013569;948;215;30;17;2;5;0;2;12
625;1;343841;9;8;0;0;0;0;0;0;2
626;1;114772;60;8;11;4;0;0;0;0;1
627;1;123785;370;51;0;3;3;0;2;0;10
628;1;81879;64;10;2;0;14;0;2;0;1
629;1;426930;138;100;71;16;24;2;10;2;2
630;1;77268;32;8;4;1;0;0;0;0;1
631;1;31960;0;0;0;0;0;0;0;0;0
632;1;280612;0;0;0;0;0;0;0;0;0
633;1;114519;0;0;0;0;0;0;0;0;0
634;1;290550;0;0;0;0;0;0;0;0;0
635;1;222365;0;0;0;0;0;0;0;0;0
636;1;97940;0;0;0;0;0;0;0;0;0
637;1;165763;0;0;0;0;0;0;0;0;0
638;1;307390;0;0;0;0;0;0;0;0;0
639;1;442833;0;0;0;0;0;0;0;0;0
640;1;121009;0;0;0;0;0;0;0;0;0
641;1;122960;54;16;2;16;3;0;0;0;9
642;1;72770;0;2;0;0;0;0;0;0;2
643;1;342643;98;18;11;4;4;0;1;0;1
644;1;43143;0;0;0;0;0;0;0;0;3
645;1;195727;109;9;2;13;6;2;0;8;4
646;1;366992;113;61;11;0;16;8;7;0;12
647;1;665462;429;77;26;8;26;14;2;0;1
648;1;133075;174;37;0;7;8;0;1;1;5
649;1;29322;1;0;0;1;0;0;0;1;1
650;1;110124;0;0;0;0;0;0;0;0;0
651;1;68521;0;0;0;1;0;0;0;3;1
652;1;227702;49;14;1;3;1;1;0;0;1
653;1;249651;35;53;3;3;1;0;0;0;1
654;1;283762;107;51;18;61;19;6;0;0;2
655;1;18700;0;0;0;0;0;0;0;0;0
656;1;292043;73;28;4;6;2;2;1;0;1
657;1;124493;296;0;127;0;42;62;0;19;1
658;1;172209;93;31;17;9;5;3;0;1;1
659;1;108669;0;0;21;0;0;5;0;0;1
660;1;223529;53;14;0;0;3;0;0;0;1
661;1;437383;505;103;43;17;4;4;0;3;12
662;1;341978;109;59;12;25;1;0;4;0;12
663;1;329800;411;105;27;0;13;14;13;10;7
664;1;136660;120;13;31;0;0;4;0;0;1
665;1;180712;36;13;4;0;0;0;0;0;1
666;1;411459;104;9;7;0;10;0;0;0;1
667;1;163040;248;128;31;14;11;0;0;3;1
668;1;322930;158;16;31;17;27;0;2;9;12
669;1;79806;11;3;0;0;0;0;0;0;1
670;1;243281;69;2;29;6;32;1;2;3;7
671;1;342384;87;28;5;5;7;0;0;0;1
672;1;157767;58;8;12;3;2;1;0;0;1
673;1;310793;281;0;158;0;25;49;0;2;3
674;1;161733;83;12;7;2;0;0;0;0;1
675;1;240696;106;68;16;10;1;10;3;0;2
676;1;242424;0;0;0;0;0;0;0;0;0
677;1;567137;0;0;0;0;0;0;0;0;0
678;1;20400;0;0;0;0;0;0;0;0;0
679;1;125686;0;0;0;0;0;0;0;0;0
680;1;214148;0;0;0;0;0;0;0;0;0
681;1;469888;0;0;0;0;0;0;0;0;0
682;1;542800;0;0;0;0;0;0;0;0;0
683;1;478080;0;0;0;0;0;0;0;0;0
684;1;203732;0;0;0;0;0;0;0;0;0
685;1;626678;653;139;67;26;5;4;0;4;12
686;1;132070;64;25;9;7;1;3;0;7;1
687;1;19339;19;10;3;6;1;0;0;0;2
688;1;228223;118;25;29;7;9;0;2;6;1
689;1;5779;0;0;0;0;0;0;0;0;1
690;1;69263;37;8;0;5;0;0;1;0;2
691;1;150104;53;13;1;25;1;12;2;0;3
692;1;366293;76;26;18;2;0;1;0;0;4
693;1;157791;44;15;0;1;0;0;0;0;1
694;1;208565;37;21;6;20;5;1;0;0;1
695;1;157598;110;16;17;5;2;0;0;0;2
696;1;16998;0;0;0;0;0;0;0;0;2
697;1;98915;57;10;1;0;0;0;3;1;3
698;1;202669;374;83;36;5;18;8;0;9;1
699;1;433105;69;2;1;0;0;0;0;0;1
700;1;123969;0;0;0;0;0;0;0;0;0
701;1;168686;159;21;19;1;4;1;0;0;5
702;1;179583;46;15;2;3;1;2;0;0;1
703;1;259892;0;89;0;49;0;7;0;2;1
704;1;246514;41;23;2;30;11;0;0;0;2
705;1;236407;69;88;4;0;11;11;13;3;4
706;1;641678;727;150;41;28;2;8;0;27;14
707;1;151345;99;22;16;4;10;0;0;0;1
708;1;83296;85;49;24;2;4;0;0;0;3
709;1;443039;144;6;24;21;4;5;1;5;1
710;1;0;0;0;0;0;0;0;0;0;0
711;1;41740;27;8;6;5;0;2;1;0;1
712;1;115843;31;19;3;8;1;3;0;8;4
713;1;64288;0;0;0;0;0;0;0;0;0
714;1;312027;131;74;8;0;11;0;4;0;3
715;1;173463;41;11;4;3;0;1;0;0;2
716;1;295873;108;17;12;4;1;3;0;0;2
717;1;107482;15;12;3;0;0;0;1;0;1
718;1;3602;0;0;0;0;1;0;0;0;1
719;1;358223;176;43;41;11;15;4;0;0;2
720;1;106465;134;33;3;2;9;2;1;0;3
721;1;176721;0;68;0;18;0;6;0;4;6
722;1;234768;46;19;2;4;4;1;1;1;4
723;1;141038;71;8;30;10;1;13;0;2;1
724;1;163591;6;13;0;0;2;1;2;1;2
725;1;339864;72;12;1;2;9;0;0;2;6
726;1;114610;19;2;0;0;0;0;0;0;2
727;1;220818;0;0;0;0;0;0;0;0;0
728;1;284715;0;0;0;0;0;0;0;0;0
729;1;130020;0;0;0;0;0;0;0;0;0
730;1;119784;0;0;0;0;0;0;0;0;0
731;1;210236;0;0;0;0;0;0;0;0;0
732;1;127300;0;0;0;0;0;0;0;0;0
733;1;41193;0;0;0;0;0;0;0;0;0
734;1;114856;0;0;0;0;0;0;0;0;0
735;1;191202;0;0;0;0;0;0;0;0;0
736;1;142855;133;26;3;0;0;2;2;0;1
737;1;6450;0;7;0;0;0;0;0;0;3
738;1;231046;151;46;41;9;2;19;0;1;19
739;1;131821;71;36;0;15;1;0;0;1;5
740;1;385392;113;16;9;0;4;5;0;0;1
741;1;154720;42;26;6;13;0;8;0;0;3
742;1;166471;39;61;3;6;1;0;0;0;1
743;1;101465;33;15;0;1;2;0;1;2;1
744;1;72917;0;0;0;0;7;0;0;0;16
745;1;170749;128;30;0;12;2;0;0;0;2
746;1;640249;201;38;7;0;2;1;0;0;2
747;1;151685;71;5;10;2;0;0;0;0;1
748;1;876201;222;28;12;8;7;0;0;1;1
749;1;108192;0;0;0;0;0;0;0;0;0
750;1;266733;0;0;0;0;0;0;0;0;0
751;1;152680;43;25;1;0;4;5;0;0;2
752;1;326605;120;48;6;0;15;0;3;1;2
753;1;162228;0;0;0;0;3;0;0;0;1
754;1;3807;0;0;0;0;0;0;0;0;1
755;1;286542;94;9;16;11;6;3;0;0;1
756;1;196347;43;15;10;0;1;1;0;2;1
757;1;129650;34;28;3;3;1;1;0;0;1
758;1;339627;431;95;26;19;2;4;0;7;8
759;1;301629;250;228;42;0;7;9;14;0;1
760;1;180303;96;52;6;19;2;0;2;2;4
761;1;220758;53;1;1;3;1;0;0;0;1
762;1;135257;54;18;6;9;0;9;1;0;1
763;1;345644;190;64;40;7;12;1;1;0;1
764;1;264648;47;25;9;2;4;1;0;0;4
765;1;258685;39;16;5;0;2;2;0;0;3
766;1;424616;87;52;7;13;9;1;3;3;9
767;1;312532;64;33;7;0;61;1;1;0;1
768;1;128638;43;5;1;2;0;1;0;0;1
769;1;113849;82;42;0;9;5;0;0;0;1
770;1;148147;0;0;0;0;0;0;0;0;1
771;1;227259;114;26;20;0;19;1;1;2;3
772;1;83921;29;8;6;2;2;4;0;1;6
773;1;631844;61;39;1;3;10;1;0;0;1
774;1;226309;61;0;18;0;5;0;0;10;5
775;1;256200;0;0;0;0;0;0;0;0;0
776;1;253700;0;0;0;0;0;0;0;0;0
777;1;220483;0;0;0;0;0;0;0;0;0
778;1;173826;0;0;0;0;0;0;0;0;0
779;1;543308;0;0;0;0;0;0;0;0;0
780;1;388450;0;0;0;0;0;0;0;0;0
781;1;211385;0;0;0;0;0;0;0;0;0
782;1;491914;0;0;0;0;0;0;0;0;0
783;1;102396;0;0;0;0;0;0;0;0;0
784;1;385344;146;24;9;6;4;6;0;0;1
785;1;251826;71;18;9;2;1;1;0;0;2
786;1;262559;141;30;4;1;0;3;0;1;13
787;1;330245;96;7;28;10;0;2;0;0;2
788;1;227951;17;2;0;0;4;0;0;0;2
789;1;384368;860;228;44;14;17;0;5;0;4
790;1;269349;39;14;13;1;3;0;0;0;2
791;1;220700;61;6;23;1;11;2;0;1;1
792;1;134036;67;26;6;0;3;2;2;0;3
793;1;160282;43;21;4;3;1;3;0;0;1
794;1;674460;497;149;98;14;58;136;8;1;43
795;1;4140;4;1;0;0;0;0;1;1;1
796;1;390483;198;43;9;6;4;6;0;0;1
797;1;170588;72;86;4;14;6;0;3;0;2
798;1;234765;47;19;2;4;6;1;1;1;4
799;1;497103;289;75;9;4;2;16;2;0;2
800;1;179820;0;0;0;0;0;0;0;0;0
801;1;113786;211;16;14;1;0;1;0;0;1
802;1;21325;0;0;0;0;0;0;0;0;3
803;1;123602;26;15;4;0;0;0;0;0;1
804;1;476065;789;202;78;20;15;0;30;0;31
805;1;288860;52;0;9;0;1;0;0;0;1
806;1;105566;161;71;0;3;12;0;7;0;3
807;1;379945;65;13;1;2;2;0;0;0;2
808;1;318011;366;118;19;71;4;1;6;1;3
809;1;561234;132;37;37;3;4;0;0;0;3
810;1;127748;71;7;4;4;14;0;1;3;1
811;1;133070;77;16;6;53;6;0;30;1;3
812;1;322486;7;5;0;0;0;0;0;0;2
813;1;282684;321;80;26;69;3;3;1;5;8
814;1;88840;19;6;5;1;0;0;0;0;1
815;1;232343;65;17;8;0;3;2;1;0;1
816;1;170614;0;103;0;35;0;11;0;11;1
817;1;294791;112;30;42;0;5;3;10;6;1
818;1;238337;141;35;39;8;9;0;2;0;1
819;1;89592;0;0;0;0;0;0;0;0;3
820;1;17618;25;13;5;14;0;0;0;0;5
821;1;170848;55;6;8;0;2;1;2;0;1
822;1;398017;139;118;12;16;5;3;5;1;5
823;1;189186;64;4;34;8;1;0;2;0;1
824;1;355616;204;60;9;1;9;0;1;2;2
825;1;645700;64;15;10;0;2;0;0;0;1
826;1;271180;0;0;0;0;0;0;0;0;0
827;1;208936;0;0;0;0;0;0;0;0;0
828;1;262626;0;0;0;0;0;0;0;0;0
829;1;66650;0;0;0;0;0;0;0;0;0
830;1;137484;0;0;0;0;0;0;0;0;0
831;1;6771;0;0;0;0;0;0;0;0;0
832;1;706979;0;0;0;0;0;0;0;0;0
833;1;306046;0;0;0;0;0;0;0;0;0
834;1;129136;49;12;5;7;0;0;0;0;4
835;1;202376;78;25;25;15;7;12;0;0;2
836;1;505858;464;118;23;14;3;2;0;5;6
837;1;111946;41;21;22;16;8;1;0;0;1
838;1;94090;53;13;11;3;3;0;6;0;2
839;1;215135;88;29;2;5;2;1;1;0;1
840;1;236218;151;79;17;15;2;12;3;0;3
841;1;246288;0;0;0;0;0;0;0;0;0
842;1;381561;188;24;4;1;2;1;0;0;3
843;1;372215;91;94;15;23;11;1;2;1;3
844;1;225694;114;24;32;6;9;0;2;0;1
845;1;245348;546;80;0;18;14;0;8;0;2
846;1;158215;94;20;5;0;0;0;4;0;2
847;1;265223;357;96;9;2;16;2;1;3;1
848;1;356988;254;113;15;5;76;14;9;3;15
849;1;224803;132;49;3;8;10;0;1;1;1
850;1;273280;0;0;0;0;0;0;0;0;0
851;1;196531;47;15;0;5;2;0;0;0;5
852;1;125204;13;4;0;6;0;2;4;0;2
853;1;195789;186;48;0;4;13;0;2;0;2
854;1;403699;47;45;2;11;4;0;0;0;2
855;1;455045;235;55;36;13;24;8;4;0;1
856;1;206241;45;127;1;0;15;0;4;0;2
857;1;170471;77;10;10;5;8;0;0;0;1
858;1;167628;148;30;13;3;3;1;5;0;1
859;1;232836;127;53;0;8;1;0;8;2;9
860;1;266511;270;33;5;1;2;3;1;9;3
861;1;175549;46;17;12;0;3;1;8;1;2
862;1;206767;120;7;15;0;7;1;0;0;3
863;1;245341;63;10;8;1;2;0;0;0;2
864;1;807073;685;146;30;27;5;7;0;20;12
865;1;202380;71;39;40;2;4;0;0;0;4
866;1;97722;4;11;1;0;0;0;0;0;2
867;1;170634;50;62;4;14;6;0;3;0;2
868;1;703876;518;84;21;27;3;1;0;12;8
869;1;305220;144;33;19;8;11;1;1;1;4
870;1;461988;187;255;30;0;41;37;3;3;2
871;1;6771;0;0;0;0;0;0;0;0;0
872;1;309760;0;0;0;0;0;0;0;0;4
873;1;123025;14;0;19;0;0;1;0;0;1
874;1;411152;0;0;0;0;0;0;0;0;0
875;1;250666;0;0;0;0;0;0;0;0;0
876;1;230100;0;0;0;0;0;0;0;0;0
877;1;198653;0;0;0;0;0;0;0;0;0
878;1;211481;0;0;0;0;0;0;0;0;0
879;1;158834;0;0;0;0;0;0;0;0;0
880;1;26180;0;0;0;0;0;0;0;0;0
881;1;674660;0;0;0;0;0;0;0;0;0
882;1;280072;125;13;57;1;0;4;1;1;1
883;1;4349;0;2;0;0;0;0;0;0;1
884;1;3876;0;0;0;0;0;0;0;0;0
885;1;102498;23;25;1;2;0;0;0;0;1
886;1;118610;110;13;15;2;2;1;0;0;2
887;1;110507;69;21;0;9;1;0;15;0;15
888;1;272961;182;9;44;13;1;0;0;1;13
889;1;159335;0;0;0;0;0;0;0;0;0
890;1;178106;45;31;4;5;11;0;0;1;1
891;1;19003;13;10;13;0;0;0;0;0;1
892;1;103882;40;37;1;6;2;1;0;4;1
893;1;449148;4;5;0;0;1;0;0;0;2
894;1;165792;0;0;0;0;0;0;0;0;0
895;1;192200;0;0;0;0;0;0;0;0;0
896;1;268278;0;0;0;0;0;0;0;0;0
897;1;287712;0;0;0;0;0;0;0;0;0
898;1;480106;0;0;0;0;0;0;0;0;0
899;1;254130;0;0;0;0;0;0;0;0;0
900;1;371904;0;0;0;0;0;0;0;0;0
901;1;99977;8;11;0;0;0;0;0;2;1
902;1;337520;171;20;0;11;3;0;5;0;2
903;1;150542;53;16;23;0;8;0;0;0;2
904;1;363788;253;45;31;7;19;3;6;1;3
905;1;361576;495;179;44;42;11;10;6;4;3
906;1;50681;43;4;4;2;0;3;0;4;4
907;1;255477;49;52;3;4;0;3;0;5;3
908;1;294605;47;3;1;8;0;0;0;0;2
909;1;353087;486;223;44;31;2;1;28;93;5
910;1;506470;324;81;35;14;21;6;0;0;3
911;1;196434;122;8;28;6;6;0;0;0;1
912;1;104276;18;18;3;4;0;8;0;0;1
913;1;404547;245;54;10;1;4;11;1;0;1
914;1;108085;183;72;25;14;4;2;8;1;3
915;1;179564;53;25;2;5;1;2;0;0;1
916;1;326535;205;131;21;35;10;3;2;3;7
917;1;268401;293;66;12;4;3;1;0;2;3
918;1;32822;7;4;1;0;0;0;0;0;1
919;1;293307;244;22;40;4;34;0;2;6;5
920;1;403144;409;152;30;17;16;38;0;3;1
921;1;185311;42;70;4;6;5;28;0;1;5
922;1;431430;0;0;0;0;0;0;0;0;0
923;1;181818;0;0;0;0;0;0;0;0;0
924;1;106200;0;0;0;0;0;0;0;0;0
925;1;168036;0;0;0;0;0;0;0;0;0
926;1;134343;0;0;0;0;0;0;0;0;0
927;1;317422;0;0;0;0;0;0;0;0;0
928;1;242424;0;0;0;0;0;0;0;0;0
929;1;209196;0;0;0;0;0;0;0;0;0
930;1;660744;0;0;0;0;0;0;0;0;0
931;1;158114;47;18;4;2;3;0;0;1;2
932;1;162048;86;41;11;22;17;3;1;1;2
933;1;256139;35;16;4;1;0;0;0;0;5
934;1;149173;62;21;4;0;1;2;3;1;1
935;1;94627;17;0;3;0;4;16;0;0;1
936;1;90587;22;11;0;4;1;0;0;0;2
937;1;141522;67;66;6;22;4;0;3;2;1
938;1;163337;53;13;3;2;1;0;1;0;3
939;1;322142;252;59;0;15;27;0;3;1;1
940;1;219861;11;5;0;4;2;12;1;0;4
941;1;164514;128;22;21;5;1;0;0;0;1
942;1;5165;1;0;1;0;0;0;0;0;1
943;1;11766;0;0;0;0;0;0;0;0;0
944;1;34613;0;3;0;4;0;0;0;0;6
945;1;310230;43;13;32;4;33;1;21;0;3
946;1;4142;0;2;0;0;3;0;0;0;1
947;1;392892;74;80;7;16;4;1;0;6;8
948;1;244557;262;153;41;41;10;26;3;4;3
949;1;3671;0;0;0;0;0;0;0;0;1
950;1;114851;0;0;0;0;0;0;0;0;0
951;1;174428;217;48;0;7;14;0;12;1;4
952;1;742339;491;89;20;17;3;1;0;12;8
953;1;5106;0;0;0;0;0;0;0;0;0
954;1;146588;401;129;38;0;9;23;19;1;4
955;1;218426;216;80;39;6;7;6;0;0;1
956;1;63619;80;17;15;0;15;8;1;0;1
957;1;263317;72;21;8;4;4;0;1;2;3
958;1;401666;128;19;26;26;3;5;1;5;1
959;1;257036;85;4;4;7;0;11;3;0;2
960;1;315643;159;28;69;11;4;45;0;0;21
961;1;6993;0;0;0;0;0;0;0;0;0
962;1;296628;128;63;6;0;7;0;3;0;3
963;1;302741;29;9;0;0;4;0;0;0;1
964;1;208170;0;0;0;0;0;0;0;0;0
965;1;295175;104;67;0;62;1;0;66;2;23
966;1;75079;30;0;19;0;5;7;0;0;1
967;1;364624;389;83;34;2;4;0;5;0;2
968;1;70638;6;3;1;0;0;0;0;0;1
969;1;352454;92;8;8;2;9;0;0;8;3
970;1;160534;296;82;38;0;4;17;5;1;2
971;1;162886;326;113;32;33;17;0;2;0;4
972;1;146105;79;4;8;0;0;0;2;1;1
973;1;293951;356;36;72;1;7;0;0;0;1
974;1;339741;243;45;7;14;1;0;1;11;4
975;1;139553;18;17;1;0;0;0;0;0;1
976;1;132066;0;0;0;0;0;0;0;0;0
977;1;352534;0;0;0;0;0;0;0;0;0
978;1;228956;0;0;0;0;0;0;0;0;0
979;1;110754;0;0;0;0;0;0;0;0;0
980;1;102873;0;0;0;0;0;0;0;0;0
981;1;864860;0;0;0;0;0;0;0;0;0
982;1;100998;0;0;0;0;0;0;0;0;0
983;1;422221;302;68;26;7;1;3;0;2;6
984;1;185710;61;18;0;17;2;0;2;2;2
985;1;303540;38;27;5;1;0;0;2;0;1
986;1;296306;138;39;12;43;1;28;0;0;3
987;1;21014;35;17;1;5;3;0;0;4;1
988;1;24975;0;0;0;0;0;0;0;0;0
989;1;950141;119;19;19;0;1;0;0;0;1
990;1;261794;260;122;68;9;42;3;1;0;1
991;1;242979;97;21;14;10;3;6;0;0;1
992;1;845451;96;101;19;2;5;1;1;2;2
993;1;690565;142;36;8;8;5;0;1;1;2
994;1;296192;401;96;35;14;16;3;1;0;1
995;1;583041;264;93;10;12;27;2;0;2;13
996;1;423744;328;66;12;10;8;4;1;3;10
997;1;1170197;144;19;18;0;1;3;0;0;1
998;1;463652;24;3;0;0;0;0;0;0;1
999;1;442816;231;16;13;7;9;12;0;1;1
1000;1;285936;0;0;0;0;0;0;0;0;0
1001;1;131072;78;89;9;9;3;1;0;0;3
1002;1;450581;183;44;8;8;8;2;1;8;3
1003;1;255788;103;31;16;3;1;1;0;0;1
1004;1;136569;3;9;0;0;0;0;0;0;3
1005;1;421866;92;14;24;13;0;0;0;0;1
1006;1;152977;114;13;16;2;2;0;0;0;2
1007;1;111;0;0;0;0;0;0;0;0;0
1008;1;112762;32;3;0;1;0;4;0;1;2
1009;1;624369;66;11;29;27;6;0;0;0;2
1010;1;763246;192;42;8;2;8;6;2;0;4
1011;1;1251579;208;37;6;10;20;4;0;0;2
1012;1;450255;277;51;12;0;5;1;0;0;1
1013;1;34207;0;61;0;41;0;20;0;10;1
1014;1;97911;0;0;0;0;0;0;0;0;0
1015;1;812643;0;0;0;0;0;0;0;0;0
1016;1;883890;0;0;0;0;0;0;0;0;0
1017;1;104843;0;0;0;0;0;0;0;0;0
1018;1;450602;0;0;0;0;0;0;0;0;0
1019;1;474521;283;88;24;55;0;34;0;0;4
1020;1;725471;159;45;6;13;1;0;0;0;5
1021;1;674553;72;19;18;20;5;1;0;0;2
1022;1;124316;34;3;4;1;0;1;0;0;3
1023;1;510046;320;74;24;12;71;8;2;22;1
1024;1;692750;86;13;12;9;1;2;0;0;1
1025;1;308023;44;5;6;1;9;0;1;1;6
1026;1;2062659;330;64;44;3;0;1;0;0;1
1027;1;23037;47;17;0;9;5;0;1;0;4
1028;1;142397;133;11;24;3;3;4;0;0;1
1029;1;6771;0;0;0;0;0;0;0;0;0
1030;1;711707;109;142;132;25;52;2;3;0;2
1031;1;96686;60;1;0;0;1;7;0;0;1
1032;1;1964;0;0;0;0;0;7;0;0;1
1033;1;93007;120;72;0;25;14;0;6;5;9
1034;1;30405;0;0;21;0;0;20;0;0;1
1035;1;365994;127;2;1;0;0;0;1;3;2
1036;1;139372;66;13;7;0;2;5;1;0;2
1037;1;82772;243;43;11;5;0;0;1;3;1
1038;1;1230213;94;43;15;2;1;1;2;0;1
1039;1;44466;44;11;7;1;1;5;0;0;5
1040;1;252220;38;9;3;1;0;0;1;0;1
1041;1;338380;132;79;25;14;6;1;0;3;10
1042;1;427450;194;60;10;6;6;0;0;0;2
1043;1;1135747;223;43;5;17;10;0;0;1;2
1044;1;535774;40;8;13;0;2;2;5;0;1
1045;1;528292;0;0;0;0;0;0;0;0;0
1046;1;183062;0;0;0;0;0;0;0;0;0
1047;1;58432;0;0;0;0;0;0;0;0;0
1048;1;247936;0;0;0;0;0;0;0;0;0
1049;1;599053;0;0;0;0;0;0;0;0;0
1050;1;158191;0;0;0;0;0;0;0;0;0
1051;1;1080524;429;162;9;8;6;2;5;11;1
1052;1;1442850;169;75;30;42;1;1;0;0;2
1053;1;1042956;56;26;19;1;1;1;0;0;1
1054;1;125295;53;13;3;0;0;0;0;4;2
1055;1;1009661;142;97;19;0;43;2;0;0;6
1056;1;330311;49;13;0;6;7;0;0;2;2
1057;1;204150;113;42;5;1;1;0;2;0;1
1058;1;351626;472;235;33;0;41;5;2;1;1
1059;1;214241;45;37;6;7;1;28;0;12;1
1060;1;196013;18;4;0;0;0;2;4;1;2
1061;1;760002;249;40;33;15;10;0;3;0;3
1062;1;464354;80;42;11;4;4;10;2;0;1
1063;1;1794231;298;51;43;7;6;1;1;0;1
