ID_interaction;Class_interactions;0;1;2;3;4;5
566;1;442701;102;18;10;1;1
567;1;24783;21;13;0;1;2
568;1;318191;7;0;0;0;2
569;1;180502;123;26;11;5;1
570;1;322389;97;1;1;3;9
571;1;281654;46;9;0;0;1
572;1;32212;19;1;2;1;3
573;1;333651;55;7;2;2;1
574;1;110124;0;0;0;0;0
575;1;377600;0;0;0;0;0
576;1;574906;0;0;0;0;0
577;1;16660;0;0;0;0;0
578;1;371700;0;0;0;0;0
579;1;535966;0;0;0;0;0
580;1;63529;0;0;0;0;0
581;1;239660;0;0;0;0;0
582;1;348462;0;0;0;0;0
583;1;106755;0;0;0;0;0
584;1;90589;23;13;8;10;1
585;1;163654;177;54;22;31;6
586;1;180174;11;8;2;2;1
587;1;239003;2;4;0;0;1
588;1;220238;0;0;4;0;6
589;1;331031;46;7;7;0;9
590;1;359316;138;10;12;13;1
591;1;230580;0;0;0;0;0
592;1;257853;0;0;0;0;0
593;1;172980;0;0;0;0;0
594;1;262795;0;0;0;0;0
595;1;313230;0;0;0;0;0
596;1;5661;0;0;0;0;0
597;1;29601;0;0;0;0;0
598;1;185185;0;0;0;0;0
599;1;136620;0;0;0;0;0
600;1;263823;0;0;0;0;0
601;1;56726;37;5;5;4;3
602;1;336024;111;84;14;6;6
603;1;73083;45;25;15;0;2
604;1;359610;118;11;5;8;6
605;1;116397;52;6;2;1;2
606;1;235919;58;43;12;0;2
607;1;208602;48;1;4;0;1
608;1;127118;20;10;7;0;7
609;1;175629;144;24;9;5;1
610;1;185184;0;0;0;0;1
611;1;186135;4;2;3;0;1
612;1;339708;298;43;14;2;2
613;1;232323;0;0;0;0;0
614;1;206374;54;4;0;0;3
615;1;60200;0;0;0;0;0
616;1;1696;3;0;0;0;1
617;1;1328262;163;56;11;0;7
618;1;197542;12;3;1;0;1
619;1;24807;1;7;1;0;4
620;1;268958;74;18;21;1;8
621;1;185185;0;0;0;0;0
622;1;123789;10;3;1;0;1
623;1;641239;141;34;6;3;1
624;1;1014517;231;31;7;1;13
625;1;343848;10;0;0;0;2
626;1;114832;8;15;0;0;1
627;1;124155;51;3;3;2;10
628;1;81943;10;2;14;2;1
629;1;427068;100;87;26;10;4
630;1;77300;8;5;0;0;1
631;1;31960;0;0;0;0;0
632;1;280612;0;0;0;0;0
633;1;114519;0;0;0;0;0
634;1;290550;0;0;0;0;0
635;1;222365;0;0;0;0;0
636;1;97940;0;0;0;0;0
637;1;165763;0;0;0;0;0
638;1;307390;0;0;0;0;0
639;1;442833;0;0;0;0;0
640;1;121009;0;0;0;0;0
641;1;123014;16;18;3;0;9
642;1;72770;2;0;0;0;2
643;1;342731;38;5;4;1;1
644;1;43143;0;0;0;0;3
645;1;195815;32;13;6;2;12
646;1;367105;61;11;24;7;12
647;1;665854;137;11;36;6;1
648;1;133249;37;7;8;1;6
649;1;29322;1;1;0;0;2
650;1;110124;0;0;0;0;0
651;1;68521;0;1;0;3;1
652;1;227751;14;4;2;0;1
653;1;249686;53;6;1;0;1
654;1;283762;158;79;19;6;2
655;1;18700;0;0;0;0;0
656;1;292083;62;9;2;3;1
657;1;124493;296;127;42;62;20
658;1;172209;124;26;5;3;2
659;1;108669;0;21;0;5;1
660;1;223573;23;0;3;0;1
661;1;437888;118;45;6;2;15
662;1;342086;60;37;1;4;12
663;1;330211;105;27;27;13;17
664;1;136746;78;0;0;4;1
665;1;180748;13;4;0;0;1
666;1;411545;30;4;10;0;1
667;1;163288;128;45;11;0;4
668;1;323045;73;34;27;11;12
669;1;79817;3;0;0;0;1
670;1;243329;24;34;32;6;7
671;1;342463;36;10;7;0;1
672;1;157794;39;15;3;0;1
673;1;310793;281;158;25;49;5
674;1;161816;15;6;0;0;1
675;1;240802;68;26;3;11;2
676;1;242424;0;0;0;0;0
677;1;567137;0;0;0;0;0
678;1;20400;0;0;0;0;0
679;1;125686;0;0;0;0;0
680;1;214148;0;0;0;0;0
681;1;469888;0;0;0;0;0
682;1;542800;0;0;0;0;0
683;1;478080;0;0;0;0;0
684;1;203732;0;0;0;0;0
685;1;627331;168;64;7;2;16
686;1;132134;25;16;4;1;7
687;1;19358;10;9;1;0;2
688;1;228223;143;36;9;2;7
689;1;5779;0;0;0;0;1
690;1;69300;8;5;0;1;2
691;1;150157;14;25;2;13;3
692;1;366369;30;16;1;0;4
693;1;157824;26;1;0;0;1
694;1;208602;22;25;5;1;1
695;1;157694;30;22;2;0;2
696;1;16998;0;0;0;0;2
697;1;98972;10;1;0;3;4
698;1;203043;119;5;26;9;1
699;1;433171;5;1;0;0;1
700;1;123969;0;0;0;0;0
701;1;168809;75;2;4;1;5
702;1;179629;15;5;2;1;1
703;1;259892;89;49;7;2;1
704;1;246514;64;32;11;0;2
705;1;236476;88;4;22;13;7
706;1;642405;176;43;10;25;16
707;1;151345;121;20;10;0;1
708;1;83381;49;26;4;0;3
709;1;443039;150;45;4;6;6
710;1;0;0;0;0;0;0
711;1;41740;35;11;2;1;1
712;1;115874;19;11;4;1;11
713;1;64288;0;0;0;0;0
714;1;312158;74;8;11;4;3
715;1;173504;11;7;1;0;2
716;1;295981;17;16;1;3;2
717;1;107482;27;3;0;1;1
718;1;3602;0;0;1;0;1
719;1;358223;219;52;15;4;2
720;1;106568;64;5;11;1;3
721;1;176721;68;18;6;4;6
722;1;234768;65;6;5;2;4
723;1;141100;17;40;12;4;1
724;1;163597;13;0;3;2;3
725;1;339914;35;2;9;1;7
726;1;114629;2;0;0;0;2
727;1;220818;0;0;0;0;0
728;1;284715;0;0;0;0;0
729;1;130020;0;0;0;0;0
730;1;119784;0;0;0;0;0
731;1;210236;0;0;0;0;0
732;1;127300;0;0;0;0;0
733;1;41193;0;0;0;0;0
734;1;114856;0;0;0;0;0
735;1;191202;0;0;0;0;0
736;1;142955;59;3;0;4;1
737;1;6450;7;0;0;0;3
738;1;231197;71;25;16;5;20
739;1;131892;36;15;1;0;6
740;1;385505;16;9;5;4;1
741;1;154762;26;19;2;6;3
742;1;166510;61;9;1;0;1
743;1;101498;15;1;2;1;3
744;1;72917;0;0;7;0;16
745;1;170854;53;12;2;0;2
746;1;640440;48;7;3;0;2
747;1;151743;28;2;0;0;1
748;1;876374;81;16;7;0;2
749;1;108192;0;0;0;0;0
750;1;266733;0;0;0;0;0
751;1;152723;25;1;9;0;2
752;1;326725;48;6;15;3;3
753;1;162228;0;0;3;0;1
754;1;3807;0;0;0;0;1
755;1;286625;30;17;6;3;1
756;1;196347;58;10;2;2;1
757;1;129684;28;6;2;0;1
758;1;340058;105;35;6;4;11
759;1;301879;228;42;16;14;1
760;1;180399;58;19;2;4;4
761;1;220811;1;4;1;0;1
762;1;135311;18;15;1;9;1
763;1;345644;254;47;12;2;1
764;1;264695;34;2;5;0;4
765;1;258685;55;5;4;0;3
766;1;424703;59;13;10;6;9
767;1;312596;33;7;62;1;1
768;1;128681;5;3;1;0;1
769;1;113921;52;9;5;0;1
770;1;148147;0;0;0;0;1
771;1;227373;26;20;20;1;5
772;1;83950;13;3;4;2;7
773;1;631905;39;4;11;0;1
774;1;226309;61;18;5;0;15
775;1;256200;0;0;0;0;0
776;1;253700;0;0;0;0;0
777;1;220483;0;0;0;0;0
778;1;173826;0;0;0;0;0
779;1;543308;0;0;0;0;0
780;1;388450;0;0;0;0;0
781;1;211385;0;0;0;0;0
782;1;491914;0;0;0;0;0
783;1;102396;0;0;0;0;0
784;1;385490;24;15;6;4;1
785;1;251885;30;11;2;0;2
786;1;262655;75;5;0;3;14
787;1;330341;7;38;0;2;2
788;1;227965;5;0;4;0;2
789;1;385228;228;58;17;5;4
790;1;269376;33;7;3;0;2
791;1;220700;67;24;11;2;2
792;1;134103;26;6;5;2;3
793;1;160325;21;7;2;2;1
794;1;674957;225;36;178;24;44
795;1;4144;1;0;0;1;2
796;1;390681;43;15;6;4;1
797;1;170660;90;14;6;3;2
798;1;234765;66;6;7;2;4
799;1;497350;123;7;13;7;2
800;1;179820;0;0;0;0;0
801;1;113945;79;4;0;1;1
802;1;21325;0;0;0;0;3
803;1;123628;15;4;0;0;1
804;1;476854;280;20;15;30;31
805;1;288901;18;2;1;0;1
806;1;105727;71;3;12;7;3
807;1;379976;48;2;2;0;2
808;1;318377;118;90;4;7;4
809;1;561319;106;18;4;0;3
810;1;127807;19;8;14;1;4
811;1;133134;29;59;6;30;4
812;1;322491;7;0;0;0;2
813;1;283005;80;95;3;4;13
814;1;88859;11;1;0;0;1
815;1;232408;17;8;5;1;1
816;1;170614;103;35;11;11;1
817;1;294903;30;42;8;10;7
818;1;238337;176;47;9;2;1
819;1;89592;0;0;0;0;3
820;1;17643;13;19;0;0;5
821;1;170882;35;0;2;3;1
822;1;398156;130;16;8;6;5
823;1;189228;60;8;1;2;1
824;1;355794;86;10;9;1;4
825;1;645760;26;3;2;0;1
826;1;271180;0;0;0;0;0
827;1;208936;0;0;0;0;0
828;1;262626;0;0;0;0;0
829;1;66650;0;0;0;0;0
830;1;137484;0;0;0;0;0
831;1;6771;0;0;0;0;0
832;1;706979;0;0;0;0;0
833;1;306046;0;0;0;0;0
834;1;129185;15;9;0;0;4
835;1;202454;33;32;18;1;2
836;1;506322;128;27;5;2;9
837;1;111946;62;38;8;1;1
838;1;94143;13;14;3;6;2
839;1;215194;59;6;2;2;1
840;1;236369;79;32;5;12;3
841;1;246288;0;0;0;0;0
842;1;381734;42;2;3;0;3
843;1;372306;109;23;12;3;3
844;1;225694;138;38;9;2;1
845;1;245894;80;18;14;8;2
846;1;158302;27;5;0;4;2
847;1;265462;214;11;18;1;4
848;1;357242;113;20;90;9;18
849;1;224910;74;11;10;1;2
850;1;273280;0;0;0;0;0
851;1;196578;15;5;2;0;5
852;1;125217;4;6;2;4;2
853;1;195975;48;4;13;2;2
854;1;403746;45;13;4;0;2
855;1;455045;290;49;24;12;1
856;1;206286;127;1;15;4;2
857;1;170532;36;5;8;0;1
858;1;167776;30;16;4;5;1
859;1;232963;53;8;1;8;11
860;1;266781;36;3;5;1;12
861;1;175549;63;12;4;9;2
862;1;206871;23;15;8;0;3
863;1;245380;39;4;2;0;2
864;1;807758;160;43;12;19;13
865;1;202435;81;16;4;0;4
866;1;97725;12;1;0;0;2
867;1;170684;66;14;6;3;2
868;1;704394;94;38;4;11;9
869;1;305314;98;12;11;3;4
870;1;462175;255;30;78;3;5
871;1;6771;0;0;0;0;0
872;1;309760;0;0;0;0;4
873;1;123025;14;19;0;1;1
874;1;411152;0;0;0;0;0
875;1;250666;0;0;0;0;0
876;1;230100;0;0;0;0;0
877;1;198653;0;0;0;0;0
878;1;211481;0;0;0;0;0
879;1;158834;0;0;0;0;0
880;1;26180;0;0;0;0;0
881;1;674660;0;0;0;0;0
882;1;280171;95;2;0;6;1
883;1;4349;2;0;0;0;1
884;1;3876;0;0;0;0;0
885;1;102521;25;3;0;0;1
886;1;118680;67;3;3;0;2
887;1;110576;21;9;1;15;15
888;1;273107;87;15;1;0;14
889;1;159335;0;0;0;0;0
890;1;178106;76;9;11;0;2
891;1;19016;22;1;0;0;1
892;1;103922;37;7;2;1;5
893;1;449148;9;0;1;0;2
894;1;165792;0;0;0;0;0
895;1;192200;0;0;0;0;0
896;1;268278;0;0;0;0;0
897;1;287712;0;0;0;0;0
898;1;480106;0;0;0;0;0
899;1;254130;0;0;0;0;0
900;1;371904;0;0;0;0;0
901;1;99984;12;0;0;2;1
902;1;337691;20;11;3;5;2
903;1;150542;69;23;8;0;2
904;1;363788;298;38;19;9;4
905;1;362071;223;42;21;10;3
906;1;50709;19;6;2;1;8
907;1;255526;55;4;3;5;3
908;1;294623;32;9;0;0;2
909;1;353573;267;31;3;121;5
910;1;506470;405;49;21;6;3
911;1;196530;53;15;6;0;1
912;1;104294;18;7;0;8;1
913;1;404771;81;5;12;4;1
914;1;108268;97;14;6;9;3
915;1;179617;25;7;2;1;1
916;1;326740;152;35;13;5;7
917;1;268615;145;16;4;0;5
918;1;32829;5;0;0;0;1
919;1;293481;105;31;34;8;5
920;1;403553;152;47;16;38;4
921;1;185353;70;10;5;29;5
922;1;431430;0;0;0;0;0
923;1;181818;0;0;0;0;0
924;1;106200;0;0;0;0;0
925;1;168036;0;0;0;0;0
926;1;134343;0;0;0;0;0
927;1;317422;0;0;0;0;0
928;1;242424;0;0;0;0;0
929;1;209196;0;0;0;0;0
930;1;660744;0;0;0;0;0
931;1;158161;22;2;3;1;2
932;1;162048;127;33;17;4;3
933;1;256174;17;4;0;0;5
934;1;149235;21;4;3;3;2
935;1;94627;17;3;4;16;1
936;1;90609;11;4;1;0;2
937;1;141589;66;28;4;3;3
938;1;163372;34;2;1;1;3
939;1;322394;59;15;27;3;2
940;1;219861;16;4;14;1;4
941;1;164616;69;5;1;0;1
942;1;5166;0;1;0;0;1
943;1;11766;0;0;0;0;0
944;1;34613;3;4;0;0;6
945;1;310273;13;36;33;22;3
946;1;4142;2;0;3;0;1
947;1;392966;87;16;5;6;8
948;1;244819;153;82;27;16;3
949;1;3671;0;0;0;0;1
950;1;114851;0;0;0;0;0
951;1;174645;48;7;14;12;5
952;1;742830;98;28;4;11;9
953;1;5106;0;0;0;0;0
954;1;146989;129;38;32;19;5
955;1;218602;156;9;8;5;1
956;1;63699;17;15;23;1;1
957;1;263374;38;10;4;2;4
958;1;401666;147;52;3;6;6
959;1;257121;8;7;11;3;2
960;1;315802;74;34;40;9;21
961;1;6993;0;0;0;0;0
962;1;296756;63;6;7;3;3
963;1;302755;24;0;4;0;1
964;1;208170;0;0;0;0;0
965;1;295279;67;62;1;66;25
966;1;75079;30;19;5;7;1
967;1;365013;88;31;4;5;2
968;1;70641;6;1;0;0;1
969;1;352520;39;5;9;0;11
970;1;160830;82;38;21;5;3
971;1;163212;113;65;17;2;4
972;1;146166;29;1;0;3;1
973;1;294212;202;2;7;0;1
974;1;339984;50;16;1;1;15
975;1;139570;18;1;0;0;1
976;1;132066;0;0;0;0;0
977;1;352534;0;0;0;0;0
978;1;228956;0;0;0;0;0
979;1;110754;0;0;0;0;0
980;1;102873;0;0;0;0;0
981;1;864860;0;0;0;0;0
982;1;100998;0;0;0;0;0
983;1;422523;75;26;4;0;8
984;1;185771;18;17;2;2;4
985;1;303540;65;6;0;2;1
986;1;296444;48;46;6;23;3
987;1;21049;17;6;3;0;5
988;1;24975;0;0;0;0;0
989;1;950214;66;18;1;0;1
990;1;261794;382;77;42;4;1
991;1;243015;94;12;9;0;1
992;1;845518;132;19;6;3;2
993;1;690686;57;16;5;2;2
994;1;296466;245;27;17;3;1
995;1;583305;93;22;29;0;15
996;1;424010;128;22;9;4;13
997;1;1170294;67;17;3;1;1
998;1;463675;4;0;0;0;1
999;1;443020;50;13;17;5;1
1000;1;285936;0;0;0;0;0
1001;1;131150;89;18;4;0;3
1002;1;450722;86;16;10;6;6
1003;1;255880;57;4;1;1;1
1004;1;136572;9;0;0;0;3
1005;1;421891;103;15;0;0;1
1006;1;153072;40;10;2;0;2
1007;1;111;0;0;0;0;0
1008;1;112785;12;1;3;1;3
1009;1;624401;47;54;6;0;2
1010;1;763413;74;3;12;4;4
1011;1;1251772;52;16;21;3;2
1012;1;450458;128;9;6;0;1
1013;1;34207;61;41;20;10;1
1014;1;97911;0;0;0;0;0
1015;1;812643;0;0;0;0;0
1016;1;883890;0;0;0;0;0
1017;1;104843;0;0;0;0;0
1018;1;450602;0;0;0;0;0
1019;1;474804;96;71;4;30;4
1020;1;725630;45;19;1;0;5
1021;1;674588;60;34;6;0;2
1022;1;124344;9;5;0;1;3
1023;1;510366;74;36;77;4;23
1024;1;692802;49;19;1;2;1
1025;1;308054;19;6;9;2;6
1026;1;2062816;253;31;0;1;1
1027;1;23084;17;9;5;1;4
1028;1;142488;71;9;4;3;1
1029;1;6771;0;0;0;0;0
1030;1;711779;229;107;52;5;2
1031;1;96686;61;0;8;0;1
1032;1;1964;0;0;0;7;1
1033;1;93127;72;25;14;6;14
1034;1;30405;0;21;0;20;1
1035;1;366113;10;1;0;2;4
1036;1;139438;13;7;7;1;2
1037;1;83015;49;10;0;1;4
1038;1;1230287;75;5;2;2;1
1039;1;44510;17;2;6;0;5
1040;1;252257;11;3;0;1;1
1041;1;338512;79;39;7;2;11
1042;1;427644;65;11;6;0;2
1043;1;1135931;84;20;10;0;3
1044;1;535786;47;2;4;5;1
1045;1;528292;0;0;0;0;0
1046;1;183062;0;0;0;0;0
1047;1;58432;0;0;0;0;0
1048;1;247936;0;0;0;0;0
1049;1;599053;0;0;0;0;0
1050;1;158191;0;0;0;0;0
1051;1;1080831;284;17;8;13;4
1052;1;1442971;133;62;1;1;2
1053;1;1042985;54;19;1;1;1
1054;1;125335;26;3;0;2;4
1055;1;1009753;157;9;45;0;6
1056;1;330360;13;6;7;0;4
1057;1;204263;46;2;1;2;1
1058;1;352098;235;33;46;2;2
1059;1;214286;37;13;29;1;12
1060;1;196029;6;0;2;5;2
1061;1;760219;77;43;10;3;3
1062;1;464413;69;9;11;5;1
1063;1;1794410;174;46;6;2;1
